t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6034,4830,1204,4825,1543,0.31979,320,352,360,56,0,0,0,0,229.98,19.91,53,392,229.98
2,6039,4834,1205,4826,1504,0.31165,320,352,360,57,0,0,0,0,229.98,20.05,47,392,229.98
3,6040,4827,1213,4814,1446,0.30037,328,352,368,68,0,0,0,0,229.98,21.59,55,392,229.98
4,6035,4827,1208,4820,1349,0.27988,320,352,368,62,0,0,0,0,229.97,20.19,50,392,229.97
5,6025,4820,1205,4810,1447,0.30083,328,352,368,64,0,0,0,0,229.97,17.00,48,392,229.97
6,6007,4807,1200,4798,1528,0.31847,320,352,360,64,0,0,0,0,229.98,19.17,54,392,229.98
7,6033,4829,1204,4820,1331,0.27614,320,352,360,66,0,0,0,0,229.98,17.69,43,392,229.98
8,6027,4819,1208,4806,1358,0.28256,328,352,360,64,0,0,0,0,229.97,15.67,41,392,229.97
9,6035,4834,1201,4822,1324,0.27457,328,352,368,59,0,0,0,0,229.97,17.92,45,392,229.97
10,6049,4833,1216,4821,1453,0.30139,320,352,360,55,0,0,0,0,229.97,16.68,48,392,229.97
11,6014,4810,1204,4798,1300,0.27095,320,352,360,56,0,0,0,0,229.97,13.19,39,392,229.97
12,6035,4828,1207,4814,1187,0.24657,336,352,368,56,0,0,0,0,229.97,11.46,37,392,229.97
13,6034,4829,1205,4816,1134,0.23547,336,352,368,56,0,0,0,0,229.97,12.23,38,392,229.97
14,6038,4829,1209,4816,1370,0.28447,320,352,360,52,0,0,0,0,229.97,16.80,34,392,229.97
15,6033,4829,1204,4810,1486,0.30894,320,352,360,59,0,0,0,0,229.97,19.72,45,392,229.97
16,6029,4821,1208,4817,1381,0.28669,328,352,360,60,0,0,0,0,229.97,16.44,49,392,229.97
17,6012,4809,1203,4940,1281,0.25931,320,352,360,104,1,0,1,0,229.97,18.01,52,393,229.97
18,6063,4850,1213,6952,1489,0.21418,320,352,368,3520,1,1,0,0,229.96,12.82,48,415,229.96
19,6035,4830,1205,8443,2300,0.27242,320,344,360,2240,1,0,0,0,229.96,9.74,45,415,229.96
20,6022,4816,1206,8232,2015,0.24478,320,344,360,56,1,0,0,0,229.96,13.86,47,415,229.96
21,6040,4833,1207,8494,2462,0.28985,320,344,360,63,1,0,0,0,229.96,18.49,56,415,229.96
22,6038,4832,1206,8621,2462,0.28558,320,344,360,1856,1,1,0,0,229.96,24.80,60,445,229.96
23,6006,4804,1202,7894,1548,0.19610,320,344,360,1760,1,1,0,0,229.96,24.69,69,447,229.96
24,6011,4808,1203,8042,1519,0.18888,320,344,360,50,1,0,0,0,229.97,19.44,64,447,229.97
25,6005,4803,1202,8071,1655,0.20506,320,344,360,63,1,0,0,0,229.97,21.15,61,447,229.97
26,6041,4835,1206,8727,2332,0.26722,320,344,360,1408,1,0,0,0,229.97,20.43,47,447,229.97
27,6012,4809,1203,8442,2044,0.24212,320,344,360,1600,1,1,0,0,229.97,15.16,43,450,229.97
28,6040,4830,1210,7985,1596,0.19987,320,344,360,1056,1,0,0,0,229.97,19.18,46,450,229.97
29,6045,4842,1203,7894,1561,0.19775,320,344,360,54,1,0,0,0,229.97,17.38,51,450,229.97
30,6029,4818,1211,7926,1696,0.21398,320,352,360,2176,1,1,0,0,229.97,18.43,56,453,229.97
31,6011,4808,1203,8768,2252,0.25684,320,344,360,59,1,0,0,0,229.97,14.66,51,453,229.97
32,6067,4854,1213,8038,1402,0.17442,320,344,352,63,1,0,0,0,229.97,16.29,58,453,229.97
33,6064,4855,1209,8036,1324,0.16476,320,336,352,2752,1,1,0,0,229.97,24.95,65,456,229.97
34,6011,4806,1205,7808,1250,0.16009,320,352,360,236,1,0,0,0,229.97,22.46,46,456,229.97
35,6020,4815,1205,8826,2361,0.26751,320,344,360,104,1,0,0,0,229.97,18.18,50,456,229.97
36,6036,4833,1203,8391,1998,0.23811,320,344,360,832,1,0,0,0,229.96,15.53,52,456,229.96
37,6035,4825,1210,8553,2183,0.25523,320,344,352,2368,1,1,0,0,229.97,15.11,36,459,229.97
38,6004,4802,1202,8376,2076,0.24785,320,344,360,62,1,0,0,0,229.97,20.16,47,459,229.97
39,6013,4811,1202,8366,2160,0.25819,320,344,352,2304,1,1,0,0,229.97,18.48,44,456,229.97
40,6056,4844,1212,7923,1649,0.20813,320,344,360,72,1,0,0,0,229.97,15.46,38,456,229.97
41,6060,4850,1210,8495,2175,0.25603,320,344,360,180,1,0,0,0,229.97,17.35,45,456,229.97
42,6021,4816,1205,8334,2098,0.25174,320,344,352,56,1,0,0,0,229.97,15.11,33,456,229.97
43,6014,4816,1198,8099,1921,0.23719,320,344,352,1632,1,1,0,0,229.97,15.31,42,459,229.97
44,6030,4819,1211,8078,1964,0.24313,320,344,360,59,1,0,0,0,229.97,19.87,47,459,229.97
45,6049,4839,1210,8554,2423,0.28326,320,344,352,1888,1,0,0,0,229.97,17.04,51,459,229.97
46,6047,4839,1208,8255,1944,0.23549,320,344,352,1536,1,1,0,0,229.97,19.35,59,462,229.97
47,6063,4848,1215,8764,2188,0.24966,320,344,360,2048,1,0,0,0,229.97,12.90,57,462,229.97
48,6041,4834,1207,8614,1949,0.22626,320,352,360,1088,1,0,0,0,229.97,19.77,53,462,229.97
49,6037,4829,1208,8322,1670,0.20067,320,344,360,2016,1,1,0,0,229.97,18.20,50,465,229.97
50,6047,4842,1205,8074,1394,0.17265,320,344,360,54,1,0,0,0,229.97,18.40,49,465,229.97
51,6048,4835,1213,8259,1575,0.19070,320,344,360,928,1,0,0,0,229.97,13.83,51,465,229.97
52,6034,4827,1207,7883,1356,0.17202,320,352,368,1792,1,1,0,0,229.97,12.25,47,468,229.97
53,6027,4822,1205,8409,1956,0.23261,320,344,352,80,1,0,0,0,229.97,12.85,42,468,229.97
54,6031,4825,1206,8084,1596,0.19743,320,344,360,1024,1,0,0,0,229.97,12.39,34,468,229.97
55,6046,4840,1206,8092,1867,0.23072,320,352,360,108,1,0,0,0,229.97,14.20,44,468,229.97
56,6034,4824,1210,8210,1935,0.23569,320,344,360,1696,1,1,0,0,229.97,14.07,44,471,229.97
57,6033,4825,1208,8250,1953,0.23673,320,344,360,62,1,0,0,0,229.97,14.46,37,471,229.97
58,6023,4819,1204,8479,2161,0.25486,320,344,360,280,1,0,0,0,229.96,13.97,37,471,229.96
59,6030,4823,1207,7934,1565,0.19725,320,352,360,1792,1,1,0,0,229.97,23.24,50,474,229.97
60,6040,4832,1208,8297,1808,0.21791,320,352,360,60,1,0,0,0,229.97,22.56,49,474,229.97
61,6034,4832,1202,7856,1429,0.18190,320,344,360,74,1,0,0,0,229.97,24.00,55,474,229.97
62,6022,4814,1208,8288,2001,0.24143,320,344,360,1696,1,1,0,0,229.97,24.07,61,474,229.97
63,6055,4848,1207,7993,1481,0.18529,320,344,360,1312,1,0,0,0,229.97,22.07,66,474,229.97
64,6036,4825,1211,8121,1693,0.20847,320,336,352,2016,1,0,1,0,229.97,17.70,57,475,229.97
65,6103,4882,1221,8422,1609,0.19105,320,352,368,1792,1,0,0,0,229.97,18.60,51,475,229.97
66,6044,4834,1210,7457,1374,0.18426,320,352,384,3392,1,2,0,0,229.97,15.93,43,485,229.97
67,6066,4854,1212,7794,1200,0.15396,320,352,368,2816,1,0,0,0,229.97,17.32,48,485,229.97
68,6056,4845,1211,8826,2106,0.23861,320,336,352,1888,1,0,0,0,229.97,12.80,45,485,229.97
69,6043,4838,1205,9020,2434,0.26984,320,336,352,256,1,0,0,0,229.97,18.61,51,485,229.97
70,6063,4846,1217,8048,1544,0.19185,320,344,360,1856,1,1,0,0,229.97,18.97,71,492,229.97
71,6028,4825,1203,7953,1566,0.19691,320,344,360,66,1,0,0,0,229.97,16.33,62,492,229.97
72,6050,4838,1212,8460,2114,0.24988,320,344,360,128,1,0,0,0,229.98,11.06,58,492,229.98
73,6010,4807,1203,7826,1504,0.19218,320,344,360,912,1,1,0,0,229.97,17.89,69,494,229.97
74,6040,4833,1207,8088,1752,0.21662,320,344,360,624,1,0,0,0,229.97,14.27,61,494,229.97
75,6030,4823,1207,7946,1471,0.18512,320,344,360,86,1,0,0,0,229.97,10.66,56,494,229.97
76,6016,4814,1202,8146,1686,0.20697,320,352,360,2016,1,1,0,0,229.97,13.71,58,497,229.97
77,6032,4826,1206,8189,1637,0.19990,320,352,368,58,1,0,0,0,229.98,12.00,58,497,229.98
78,6019,4815,1204,8666,2166,0.24994,320,344,360,912,1,0,0,0,229.97,13.24,68,497,229.97
79,6025,4819,1206,8442,1787,0.21168,320,344,360,272,1,0,0,0,229.97,14.23,70,497,229.97
80,6034,4827,1207,8230,1670,0.20292,320,344,360,1248,1,1,0,0,229.97,18.23,69,500,229.97
81,6022,4818,1204,7801,1382,0.17716,320,352,360,61,1,0,0,0,229.97,19.44,53,500,229.97
82,6018,4816,1202,8455,2024,0.23938,320,344,352,1344,1,0,0,0,229.96,19.00,67,500,229.96
83,6027,4821,1206,8313,1678,0.20185,320,336,352,1376,1,1,0,0,229.96,16.57,67,501,229.96
84,6017,4812,1205,7962,1368,0.17182,328,352,368,62,1,0,0,0,229.96,15.72,57,501,229.96
85,6023,4820,1203,8907,2352,0.26406,320,344,360,816,1,0,0,0,229.96,12.94,50,501,229.96
86,6034,4828,1206,7770,1236,0.15907,320,352,360,2048,1,1,0,0,229.97,10.86,46,503,229.97
87,6032,4828,1204,8108,1662,0.20498,320,344,360,70,1,0,0,0,229.97,9.88,44,503,229.97
88,6033,4822,1211,8134,1589,0.19535,320,352,360,61,1,0,0,0,229.98,14.51,42,503,229.98
89,6006,4805,1201,8333,1867,0.22405,320,344,360,2112,1,1,0,0,229.97,15.57,42,506,229.97
90,6023,4821,1202,8569,2139,0.24962,320,344,360,66,1,0,0,0,229.98,14.94,55,506,229.98
91,6026,4818,1208,8088,1724,0.21316,320,352,360,61,1,0,0,0,229.97,18.04,57,506,229.97
92,6032,4826,1206,8262,2001,0.24219,320,344,360,2624,1,1,0,0,229.98,17.24,51,509,229.98
93,6048,4838,1210,7881,1625,0.20619,320,352,360,98,1,0,0,0,229.98,19.35,58,509,229.98
94,6029,4823,1206,7883,1517,0.19244,320,344,352,68,1,0,0,0,229.97,16.40,56,509,229.97
95,6035,4829,1206,8292,2076,0.25036,320,344,360,76,1,0,0,0,229.97,14.35,49,509,229.97
96,6035,4829,1206,8017,1629,0.20319,320,352,360,1696,1,1,0,0,229.97,19.26,56,512,229.97
97,6028,4821,1207,8216,1768,0.21519,320,344,360,1248,1,0,0,0,229.97,18.73,49,512,229.97
98,6036,4828,1208,8511,2063,0.24239,320,344,352,68,1,0,0,0,229.97,17.36,48,512,229.97
99,6029,4826,1203,8268,1692,0.20464,320,344,352,2112,1,1,0,0,229.97,14.41,53,515,229.97
100,6020,4817,1203,7866,1323,0.16819,320,344,360,78,1,0,0,0,229.97,13.63,45,515,229.97
101,6020,4814,1206,8862,2321,0.26190,320,344,360,74,1,0,0,0,229.97,16.53,46,515,229.97
102,6034,4826,1208,8339,1792,0.21489,320,352,360,2752,1,1,0,0,229.97,13.88,45,518,229.97
103,6026,4820,1206,8215,1591,0.19367,320,352,360,76,1,0,0,0,229.97,12.83,41,518,229.97
104,6032,4826,1206,7796,1234,0.15829,328,352,368,63,1,0,0,0,229.97,11.97,44,518,229.97
105,6033,4828,1205,8183,1805,0.22058,320,352,360,63,1,0,0,0,229.98,12.95,42,518,229.98
106,6025,4818,1207,8209,1914,0.23316,320,352,360,1792,1,1,0,0,229.97,10.92,42,521,229.97
107,6033,4827,1206,7813,1345,0.17215,320,352,368,60,1,0,0,0,229.98,10.00,38,521,229.98
108,6031,4825,1206,8036,1389,0.17285,320,336,352,72,1,0,0,0,229.98,11.15,39,521,229.98
109,6032,4825,1207,8106,1630,0.20109,320,344,360,2688,1,1,0,0,229.97,19.22,55,524,229.97
110,6059,4848,1211,8472,1981,0.23383,320,352,360,172,1,0,0,0,229.98,17.87,57,524,229.98
111,6019,4814,1205,8494,2046,0.24088,320,336,352,2752,1,0,1,0,229.97,19.07,68,525,229.97
112,6065,4853,1212,7970,1336,0.16763,328,352,368,1888,1,1,0,0,229.97,23.80,73,524,229.97
113,6063,4850,1213,7442,1537,0.20653,320,352,392,3264,1,1,0,0,229.97,19.21,59,524,229.97
