t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6024,4821,1203,4813,1537,0.31934,320,352,360,56,0,0,0,0,229.98,18.76,53,509,229.98
2,6035,4828,1207,4819,1528,0.31708,328,352,360,60,0,0,0,0,229.98,19.59,57,509,229.98
3,6032,4825,1207,4817,1551,0.32198,320,352,360,53,0,0,0,0,229.97,22.15,57,509,229.97
4,6032,4823,1209,4815,1620,0.33645,320,352,360,54,0,0,0,0,229.97,17.48,49,509,229.97
5,6021,4818,1203,4806,1626,0.33833,328,352,368,56,0,0,0,0,229.98,18.04,50,509,229.98
6,6006,4805,1201,4790,1530,0.31942,320,352,360,54,0,0,0,0,229.98,17.47,50,509,229.98
7,6032,4828,1204,4822,1321,0.27395,328,352,368,56,0,0,0,0,229.97,18.30,58,509,229.97
8,6032,4821,1211,4810,1140,0.23701,336,352,368,55,0,0,0,0,229.98,18.03,52,509,229.98
9,6031,4826,1205,4816,1168,0.24252,328,352,360,56,0,0,0,0,229.98,16.97,49,509,229.98
10,6033,4825,1208,4812,1326,0.27556,328,352,360,55,0,0,0,0,229.98,14.92,50,509,229.98
11,6042,4834,1208,4823,1274,0.26415,328,352,368,60,0,0,0,0,229.98,15.59,51,509,229.98
12,6046,4837,1209,4828,1272,0.26346,328,352,360,58,0,0,0,0,229.97,12.39,41,509,229.97
13,6047,4838,1209,4828,1409,0.29184,328,352,360,56,0,0,0,0,229.97,15.40,47,509,229.97
14,6065,4854,1211,4841,1344,0.27763,320,352,368,55,0,0,0,0,229.97,15.98,49,509,229.97
15,6023,4817,1206,4802,1192,0.24823,328,352,368,59,0,0,0,0,229.97,21.72,64,509,229.97
16,6042,4832,1210,4825,1072,0.22218,328,352,368,57,0,0,0,0,229.97,21.10,64,509,229.97
17,6060,4858,1202,4995,1080,0.21622,320,352,360,2112,1,0,1,0,229.97,15.29,62,510,229.97
18,6072,4848,1224,6509,1265,0.19435,320,344,368,3200,1,1,0,0,229.96,13.56,77,561,229.96
