t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,6064,4851,1213,4847,1533,0.31628,320,352,360,58,0,0,0,0,229.98,23.55,71,518,229.98
2,6039,4831,1208,4823,1460,0.30272,328,352,368,59,0,0,0,0,229.98,21.90,66,518,229.98
3,6010,4810,1200,4789,1438,0.30027,328,352,360,57,0,0,0,0,229.98,23.21,69,518,229.98
4,6033,4825,1208,4809,1333,0.27719,328,352,368,58,0,0,0,0,229.98,22.14,69,518,229.98
5,6035,4827,1208,4811,1483,0.30825,328,352,368,60,0,0,0,0,229.98,18.88,65,518,229.98
6,6065,4857,1208,4838,1553,0.32100,328,352,368,56,0,0,0,0,229.98,21.31,72,518,229.98
7,6063,4850,1213,4833,1314,0.27188,328,352,360,54,0,0,0,0,229.98,20.52,66,518,229.98
8,6042,4835,1207,4822,1352,0.28038,328,352,368,51,0,0,0,0,229.98,18.07,64,518,229.98
9,6053,4837,1216,4828,1293,0.26781,328,352,368,61,0,0,0,0,229.98,20.06,65,518,229.98
10,6060,4849,1211,4833,1436,0.29712,320,352,376,56,0,0,0,0,229.98,17.14,58,518,229.98
11,6039,4830,1209,4814,1351,0.28064,320,352,360,56,0,0,0,0,229.98,14.46,53,518,229.98
12,6054,4844,1210,4836,1186,0.24524,336,352,368,57,0,0,0,0,229.98,13.00,50,518,229.98
13,6045,4835,1210,4825,1169,0.24228,328,352,368,59,0,0,0,0,229.98,14.82,53,518,229.98
14,6035,4828,1207,4818,1394,0.28933,328,352,360,63,0,0,0,0,229.97,19.46,60,518,229.97
15,6035,4827,1208,4799,1496,0.31173,320,352,360,64,0,0,0,0,229.98,20.26,62,518,229.98
16,6065,4857,1208,4844,1388,0.28654,320,352,360,56,0,0,0,0,229.98,16.22,65,518,229.98
17,6041,4829,1212,4875,1359,0.27877,328,352,368,504,1,0,1,0,229.96,18.30,69,519,229.96
18,6062,4851,1211,6664,1713,0.25705,320,344,360,3456,1,1,0,0,229.97,13.24,64,570,229.97
19,6048,4848,1200,7903,1599,0.20233,320,344,360,55,1,0,0,0,229.97,12.94,61,570,229.97
20,6052,4830,1222,8091,2240,0.27685,320,344,360,49,1,0,0,0,229.96,16.58,66,570,229.96
21,6064,4855,1209,7692,2626,0.34139,320,352,360,54,1,0,0,0,229.96,20.32,72,570,229.96
22,6063,4851,1212,6219,2028,0.32610,320,344,360,57,1,0,0,0,229.96,25.90,71,570,229.96
23,6037,4827,1210,7074,1743,0.24640,320,344,360,68,1,1,0,0,228.49,31.09,80,573,228.49
24,6028,4822,1206,7353,1576,0.21433,320,352,360,48,1,0,0,0,229.96,23.97,75,573,229.96
25,6009,4811,1198,6992,1947,0.27846,320,352,360,96,1,0,0,0,229.97,24.34,75,573,229.97
26,6034,4828,1206,8132,1640,0.20167,320,344,360,78,1,0,0,0,229.97,23.88,70,573,229.97
27,6038,4827,1211,8158,1786,0.21893,320,352,360,2176,1,1,0,0,229.97,20.36,59,570,229.97
28,6062,4848,1214,7643,2268,0.29674,320,336,352,44,1,0,0,0,229.97,25.04,62,570,229.97
29,6033,4828,1205,8117,2471,0.30442,320,344,360,82,1,0,0,0,229.97,25.57,73,570,229.97
30,6026,4818,1208,7449,1759,0.23614,320,344,360,2176,1,1,0,0,217.19,27.18,76,566,217.20
31,6062,4850,1212,7267,1684,0.23173,320,336,344,46,1,0,0,0,229.89,28.06,71,566,229.90
32,6046,4837,1209,6946,1779,0.25612,320,344,352,55,1,0,0,0,229.96,24.93,76,566,229.96
33,6053,4842,1211,7968,1569,0.19691,320,352,368,2688,1,0,0,0,229.97,26.97,78,566,229.97
34,6009,4807,1202,8222,2025,0.24629,320,344,360,2048,1,1,0,0,226.42,25.99,70,563,226.43
35,6066,4856,1210,6908,1610,0.23306,320,344,352,51,1,0,0,0,229.97,29.01,77,563,229.97
36,6024,4822,1202,8041,1687,0.20980,320,352,360,488,1,0,0,0,229.97,23.64,61,563,229.97
37,6053,4838,1215,7020,1813,0.25826,320,344,360,54,1,0,0,0,229.97,22.53,61,563,229.97
38,6060,4848,1212,7826,1698,0.21697,320,344,360,2688,1,1,0,0,226.96,23.57,66,560,226.97
39,6065,4852,1213,7781,2686,0.34520,320,336,352,72,1,0,0,0,229.96,25.83,65,560,229.96
40,6052,4841,1211,7867,1651,0.20986,320,352,360,88,1,0,0,0,229.97,21.06,60,560,229.97
41,6013,4811,1202,8533,2387,0.27974,320,352,360,2368,1,0,0,0,229.97,18.29,57,560,229.97
42,6059,4849,1210,7736,2241,0.28968,320,336,344,1024,1,1,0,0,229.87,21.01,62,563,229.87
43,6064,4852,1212,7563,1903,0.25162,320,344,352,1824,1,0,0,0,229.97,18.90,59,563,229.97
44,6036,4825,1211,8334,2853,0.34233,320,344,360,140,1,0,0,0,229.97,22.42,59,563,229.97
45,6038,4832,1206,7626,2313,0.30330,320,336,352,1440,1,1,0,0,229.96,21.48,69,559,229.96
46,6024,4819,1205,8053,2643,0.32820,320,336,344,82,1,0,0,0,229.97,22.00,63,559,229.97
47,6048,4844,1204,6952,1542,0.22181,320,344,360,64,1,0,0,0,229.97,19.63,67,559,229.97
48,6025,4821,1204,7878,1377,0.17479,320,352,360,816,0,1,0,0,229.97,17.77,58,555,222.12
49,6093,4866,1227,7760,1718,0.22139,320,336,352,70,1,0,0,0,229.97,17.01,57,555,229.97
50,6034,4829,1205,7162,1394,0.19464,320,352,360,56,1,0,0,0,229.96,17.51,54,555,229.96
51,6029,4822,1207,7440,1687,0.22675,320,344,360,58,1,0,0,0,229.97,10.91,45,555,229.97
52,6066,4853,1213,7424,1755,0.23640,320,344,360,52,1,0,0,0,229.97,10.97,47,555,229.97
53,6030,4824,1206,6999,1728,0.24689,320,344,360,2176,1,1,0,0,227.94,13.67,49,558,227.95
54,6065,4853,1212,7683,2030,0.26422,320,344,352,80,1,0,0,0,229.97,12.35,38,558,229.97
55,6017,4813,1204,7721,1822,0.23598,320,352,360,66,1,0,0,0,229.97,15.40,52,558,229.97
56,6027,4824,1203,8053,1781,0.22116,320,352,360,66,1,0,0,0,229.97,14.49,46,558,229.97
57,6033,4826,1207,7989,1674,0.20954,320,344,360,2816,1,1,0,0,228.72,17.10,57,555,228.72
58,6030,4824,1206,7812,1532,0.19611,320,344,360,92,1,0,0,0,229.97,17.89,60,555,229.97
59,6028,4821,1207,7817,1461,0.18690,320,344,360,56,1,0,0,0,229.97,23.36,54,555,229.97
60,6034,4826,1208,7468,1707,0.22858,320,352,360,2496,1,1,0,0,229.06,23.70,56,558,229.07
61,6043,4837,1206,7859,1488,0.18934,320,344,360,68,1,0,0,0,229.97,28.83,72,558,229.97
62,6007,4804,1203,7755,1567,0.20206,320,352,360,70,1,0,0,0,229.97,27.32,74,558,229.97
63,6012,4810,1202,7899,1830,0.23167,320,344,360,68,1,0,0,0,229.97,26.29,84,558,229.97
64,6068,4854,1214,6429,1702,0.26474,320,344,360,3200,1,1,1,0,229.98,24.27,75,555,229.98
65,6063,4849,1214,6793,1640,0.24142,320,344,352,3392,0,1,0,0,229.98,20.99,78,567,229.98
66,6038,4834,1204,8049,1309,0.16263,328,352,376,92,1,0,0,0,229.97,17.64,68,567,229.97
67,6029,4820,1209,8094,1379,0.17037,320,352,368,66,1,0,0,0,229.97,16.62,71,567,229.97
68,6065,4852,1213,8769,2677,0.30528,320,344,368,82,1,0,0,0,229.97,12.99,53,567,229.97
69,6063,4850,1213,7084,2033,0.28698,320,344,360,2688,1,1,0,0,229.92,20.72,62,566,229.92
70,6044,4835,1209,7845,2151,0.27419,320,344,360,51,1,0,0,0,229.96,18.97,58,566,229.96
71,6031,4827,1204,7601,1979,0.26036,320,352,360,112,1,0,0,0,229.97,17.88,56,566,229.97
72,6033,4833,1200,7317,2048,0.27990,320,344,360,56,1,0,0,0,229.97,15.67,59,566,229.97
73,6036,4821,1215,7722,1472,0.19062,320,344,360,2048,1,1,0,0,229.34,19.19,66,569,229.35
74,6033,4827,1206,7263,2162,0.29767,320,344,360,98,1,0,0,0,229.97,17.91,70,569,229.97
75,6022,4821,1201,7699,1910,0.24808,320,344,360,62,1,0,0,0,229.97,16.65,59,569,229.97
76,6038,4827,1211,7532,1536,0.20393,320,344,360,68,1,0,0,0,229.97,15.80,55,569,229.97
77,6022,4816,1206,7777,1495,0.19223,320,352,360,1920,1,1,0,0,229.97,14.23,54,565,229.97
78,6041,4836,1205,7880,1357,0.17221,320,344,360,62,1,0,0,0,229.96,12.44,44,565,229.96
79,6040,4830,1210,8217,1635,0.19898,320,344,360,70,1,0,0,0,229.97,13.92,48,565,229.97
80,6014,4813,1201,7468,2221,0.29740,320,344,360,1376,1,1,0,0,229.69,19.68,46,562,229.69
81,6016,4814,1202,6934,1417,0.20436,320,352,368,74,1,0,0,0,229.97,18.75,49,562,229.97
82,6048,4838,1210,7427,1966,0.26471,320,344,360,60,1,0,0,0,229.97,17.29,51,562,229.97
83,6070,4857,1213,8108,1391,0.17156,320,344,360,114,1,0,0,0,229.97,18.90,57,562,229.97
84,6062,4845,1217,7945,1299,0.16350,320,344,360,2240,1,1,0,0,228.05,17.46,62,565,228.08
85,6047,4838,1209,7060,1539,0.21799,320,344,360,56,1,0,0,0,229.97,16.02,60,565,229.97
86,6008,4806,1202,7060,1544,0.21870,320,344,360,46,1,0,0,0,229.97,15.76,57,565,229.97
87,6064,4851,1213,8349,1952,0.23380,320,344,360,720,1,0,0,0,229.97,12.96,54,565,229.97
88,6036,4832,1204,7417,1727,0.23284,320,344,360,2304,1,0,0,0,229.97,16.55,51,565,229.97
89,6018,4813,1205,7445,1362,0.18294,320,344,360,2496,1,1,0,0,229.97,18.14,55,568,229.97
90,6028,4823,1205,7405,1759,0.23754,320,336,352,52,1,0,0,0,229.98,20.17,59,568,229.98
91,6054,4842,1212,7031,2009,0.28573,320,344,360,296,1,0,0,0,229.98,22.93,60,568,229.98
92,6065,4851,1214,7977,1617,0.20271,320,352,368,62,1,0,0,0,229.97,20.38,60,568,229.97
93,6045,4837,1208,7080,1654,0.23362,320,344,360,992,1,1,0,0,229.98,24.55,69,567,229.98
94,6036,4829,1207,7821,1512,0.19333,320,352,360,64,1,0,0,0,229.97,21.56,64,567,229.97
95,6035,4828,1207,8143,1863,0.22879,320,344,360,63,1,0,0,0,229.97,15.03,58,567,229.97
96,6035,4829,1206,8084,1909,0.23615,320,352,376,2560,1,1,0,0,229.76,16.68,47,570,229.77
97,6039,4830,1209,7341,2111,0.28756,320,352,360,66,1,0,0,0,229.97,16.48,53,570,229.97
98,6036,4828,1208,7867,1735,0.22054,320,344,368,54,1,0,0,0,229.97,17.55,52,570,229.97
99,6030,4824,1206,7833,1593,0.20337,320,344,360,56,1,0,0,0,229.97,16.50,50,570,229.97
100,6034,4829,1205,7415,1787,0.24100,320,344,360,2368,1,1,0,0,229.97,15.16,58,569,229.97
101,6027,4820,1207,6980,1933,0.27693,320,336,352,42,1,0,0,0,229.96,15.15,56,569,229.96
102,6064,4853,1211,7116,1657,0.23286,320,336,352,78,1,0,0,0,229.96,16.92,57,569,229.96
103,6065,4853,1212,7667,1398,0.18234,320,336,368,192,1,0,0,0,229.96,13.56,54,569,229.96
104,6036,4826,1210,7170,1715,0.23919,320,336,352,2304,1,1,0,0,223.38,13.79,53,568,223.39
105,6032,4826,1206,7915,1498,0.18926,320,344,352,72,1,0,0,0,229.96,16.40,56,568,229.96
106,6036,4832,1204,8037,1750,0.21774,320,352,360,70,1,0,0,0,229.96,17.07,61,568,229.96
107,6068,4851,1217,7069,1651,0.23355,320,344,384,55,1,0,0,0,229.96,14.61,50,568,229.96
108,6063,4854,1209,7901,1354,0.17137,320,336,352,2432,1,1,0,0,222.12,13.89,52,571,222.14
109,6034,4825,1209,7958,1575,0.19791,320,352,368,57,1,0,0,0,229.97,20.25,66,571,229.97
110,6036,4827,1209,7538,2003,0.26572,320,352,360,55,1,0,0,0,229.97,23.14,66,571,229.97
111,6039,4837,1202,7793,1687,0.21648,320,336,360,2432,1,0,1,0,229.98,20.87,63,572,229.98
112,6058,4842,1216,7850,1764,0.22471,320,336,352,3200,1,1,0,0,229.05,25.15,73,575,229.06
113,6058,4846,1212,7498,1944,0.25927,320,344,360,3136,1,0,0,0,229.98,18.98,65,575,229.98
114,6037,4829,1208,7112,1509,0.21218,320,352,624,544,1,1,0,0,229.97,19.62,83,586,229.97
115,6022,4818,1204,8005,2002,0.25009,320,352,368,74,1,0,0,0,229.95,17.42,73,586,229.95
116,6062,4849,1213,7038,2096,0.29781,320,344,360,51,1,0,0,0,229.95,17.68,69,586,229.95
117,6034,4830,1204,6873,1843,0.26815,320,352,368,51,1,0,0,0,229.96,18.69,58,586,229.96
118,6005,4802,1203,7748,1449,0.18702,320,344,360,3072,1,1,0,0,229.96,20.10,62,582,229.96
119,6009,4807,1202,9028,2721,0.30140,320,344,352,1504,1,0,0,0,229.96,18.78,60,582,229.96
120,6022,4820,1202,6919,1622,0.23443,320,344,360,53,1,0,0,0,229.97,17.71,67,582,229.97
121,6029,4822,1207,8581,2253,0.26256,320,344,360,2752,1,1,0,0,225.95,16.32,56,581,225.96
122,6044,4837,1207,7619,1536,0.20160,320,352,368,80,1,0,0,0,229.97,17.24,60,581,229.97
123,6043,4832,1211,7387,2591,0.35075,320,344,360,49,1,0,0,0,229.97,19.03,52,581,229.97
124,6026,4820,1206,7178,1663,0.23168,320,352,368,56,1,0,0,0,229.97,17.93,52,581,229.97
125,6023,4818,1205,7846,1808,0.23044,320,344,360,1792,1,1,0,0,229.97,23.40,60,581,229.97
126,6024,4819,1205,8650,3041,0.35156,320,344,360,62,1,0,0,0,229.97,22.96,58,581,229.97
127,6040,4832,1208,7190,1864,0.25925,320,352,360,55,1,0,0,0,229.97,18.52,65,581,229.97
128,6015,4814,1201,8091,1783,0.22037,320,344,360,66,1,0,0,0,229.97,19.26,64,581,229.97
129,6064,4849,1215,7927,1610,0.20310,320,344,360,1632,1,1,0,0,229.97,18.10,58,578,229.97
130,6035,4829,1206,6970,1703,0.24433,320,352,368,61,1,0,0,0,229.97,15.00,60,578,229.97
131,6030,4824,1206,7949,1479,0.18606,320,352,368,56,1,0,0,0,229.97,17.49,54,578,229.97
132,6047,4837,1210,7910,2210,0.27939,320,344,360,66,1,0,0,0,229.97,15.19,49,578,229.97
133,6051,4841,1210,7029,1647,0.23431,320,336,352,1600,1,1,0,0,229.62,17.99,59,581,229.62
134,6056,4846,1210,7069,1545,0.21856,320,352,360,304,1,0,0,0,229.97,14.31,50,581,229.97
135,6006,4803,1203,6787,1775,0.26153,320,344,360,50,1,0,0,0,229.97,12.89,52,581,229.97
136,6029,4823,1206,7774,1297,0.16684,320,344,360,56,1,0,0,0,229.96,14.19,49,581,229.96
137,6008,4807,1201,7953,1723,0.21665,320,336,360,2432,1,1,0,0,224.61,14.52,46,577,224.61
138,6033,4830,1203,7994,1783,0.22304,320,344,360,2560,1,1,0,0,229.96,17.52,52,577,229.96
139,6022,4814,1208,7437,1741,0.23410,320,352,360,54,1,0,0,0,229.97,16.49,46,577,229.97
140,6033,4829,1204,7578,1522,0.20084,320,352,360,84,1,0,0,0,229.97,17.13,50,577,229.97
141,6032,4822,1210,7951,1755,0.22073,320,336,352,45,1,0,0,0,229.97,20.58,62,577,229.97
142,6035,4829,1206,7752,1690,0.21801,320,352,360,1952,1,1,0,0,229.97,20.73,61,577,229.97
143,6024,4820,1204,8038,1960,0.24384,320,344,360,63,1,0,0,0,229.97,22.10,73,577,229.97
144,6032,4825,1207,7653,2110,0.27571,320,344,360,59,1,0,0,0,229.97,25.46,83,577,229.97
145,6032,4825,1207,7243,1778,0.24548,320,344,360,55,1,0,0,0,229.97,23.12,80,577,229.97
146,6024,4822,1202,6755,1229,0.18194,320,352,368,1728,1,1,0,0,229.98,24.72,85,574,229.98
147,6027,4823,1204,7320,1770,0.24180,320,352,368,84,1,0,0,0,229.98,24.08,72,574,229.98
148,6025,4816,1209,7982,1381,0.17301,320,352,368,59,1,0,0,0,229.97,21.50,66,574,229.97
149,6029,4823,1206,8160,1604,0.19657,320,344,360,61,1,0,0,0,229.98,19.69,63,574,229.98
150,6030,4824,1206,7374,1922,0.26065,320,336,352,1952,1,1,0,0,229.97,19.35,60,577,229.97
