t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,963562,959548,4014,960202,951149,0.99057,2,11,21,304,0,1,0,0,125.50,0.00,0,113,125.50,68207,0,0,0,0,0
2,1071860,1067820,4040,1056395,1056092,0.99971,2,9,18,31,0,0,0,0,126.28,0.00,0,113,126.28,0,0,0,0,0,0
3,1055238,1051203,4035,1033834,1028564,0.99490,2,10,18,34,0,0,0,0,127.97,0.02,1,113,127.97,0,0,0,0,0,0
4,1089428,1085386,4042,1063511,1060565,0.99723,2,9,18,31,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
5,1088347,1084341,4006,1061546,1057814,0.99648,2,9,17,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
6,1083568,1079567,4001,1055737,1053015,0.99742,2,9,17,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,1141395,1137361,4034,1108509,1104310,0.99621,2,8,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
8,1121122,1117106,4016,1089108,1081997,0.99347,2,9,15,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
9,1125080,1121052,4028,1090660,1087041,0.99668,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,1143740,1139702,4038,1106644,1102759,0.99649,2,8,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
11,1133266,1129230,4036,1097006,1088729,0.99245,2,8,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,1143677,1139663,4014,1104692,1100696,0.99638,2,8,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,673370,669340,4030,719233,673575,0.93652,2,14,24,3648,1,5,1,0,126.16,0.00,0,120,126.16,19566,0,0,0,0,0
14,686142,682119,4023,736074,680688,0.92475,2,14,24,3776,1,6,0,0,109.73,0.00,0,115,109.73,17945,0,0,0,0,0
15,1123807,1119752,4055,1120332,1107737,0.98876,2,9,16,2176,0,1,0,0,125.78,0.23,4,114,125.78,0,0,0,0,0,0
16,1150013,1145971,4042,1137538,1128087,0.99169,2,8,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
17,1126817,1122798,4019,1111425,1107935,0.99686,2,9,15,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
18,1153894,1149864,4030,1134713,1132001,0.99761,2,8,15,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
19,1060032,1055990,4042,1041887,1031275,0.98981,2,9,18,31,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
20,1142113,1138072,4041,1124893,1120705,0.99628,2,8,15,34,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
21,1084886,1080868,4018,1067340,1064049,0.99692,2,9,17,29,0,0,0,0,127.97,0.04,1,114,127.97,0,0,0,0,0,0
22,1026884,1022841,4043,1008289,1002189,0.99395,2,10,19,32,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
23,1137511,1133489,4022,1114614,1106445,0.99267,2,8,14,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
24,1028161,1024143,4018,1006660,995414,0.98883,2,9,18,31,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
25,1081627,1077586,4041,1056919,1050535,0.99396,2,9,16,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
26,1076058,1072016,4042,1048096,1043332,0.99545,2,9,17,32,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
27,655978,651947,4031,703324,651914,0.92690,2,14,25,3712,1,5,1,0,127.47,0.00,0,121,127.47,17192,0,0,0,0,0
28,646734,642690,4044,696921,645371,0.92603,2,15,26,3712,1,6,0,0,108.10,0.00,0,115,108.10,19007,0,0,0,0,0
29,1145396,1141341,4055,1131347,1125294,0.99465,2,9,15,44,0,1,0,0,113.91,0.00,0,114,113.91,0,0,0,0,0,0
30,1076544,1072503,4041,1061171,1056918,0.99599,2,9,17,32,0,0,0,0,127.89,0.14,2,114,127.89,0,0,0,0,0,0
31,1128785,1124758,4027,1110615,1105497,0.99539,2,9,15,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
32,1029546,1025511,4035,1009461,1005493,0.99607,2,10,19,30,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
33,1126599,1122590,4009,1099663,1094698,0.99548,2,9,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
34,969472,965458,4014,942561,941373,0.99874,2,11,21,33,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
35,1123737,1119733,4004,1093157,1087093,0.99445,2,8,15,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
36,1145174,1141133,4041,1110265,1107101,0.99715,2,8,15,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
37,1134375,1130346,4029,1092368,1090322,0.99813,2,9,15,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
38,1143666,1139624,4042,1097275,1091206,0.99447,2,8,14,27,0,0,0,0,127.96,0.00,0,114,127.96,0,0,0,0,0,0
39,1114265,1110224,4041,1074751,1067628,0.99337,2,8,15,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
40,1114581,1110557,4024,1079878,1072660,0.99332,2,8,15,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
41,663801,659762,4039,710951,663064,0.93264,3,14,25,3584,1,5,1,0,125.05,0.13,3,121,125.06,19515,0,0,0,0,0
42,682677,678674,4003,732506,678393,0.92613,2,14,24,3776,0,6,0,0,109.29,0.45,9,115,109.29,15315,0,0,0,0,0
43,1114006,1109985,4021,1113430,1091069,0.97992,2,8,15,2816,0,1,0,0,127.97,0.00,0,114,127.97,100,0,0,0,0,0
44,1154573,1150532,4041,1142640,1139393,0.99716,2,8,15,26,0,0,0,0,127.97,0.17,2,114,127.97,0,0,0,0,0,0
45,1100485,1096464,4021,1086539,1083092,0.99683,2,9,17,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
46,1142389,1138347,4042,1126993,1118721,0.99266,2,8,15,29,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
47,1032929,1028900,4029,1018767,1011208,0.99258,2,10,19,33,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
48,1152097,1148055,4042,1136631,1131167,0.99519,2,8,15,27,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
49,1038397,1034356,4041,1022226,1015594,0.99351,2,10,18,35,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
50,1142032,1138006,4026,1121515,1117643,0.99655,2,8,15,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
51,1145982,1141961,4021,1124560,1118406,0.99453,2,8,14,25,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
52,1143031,1138989,4042,1119383,1116032,0.99701,2,8,15,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
53,1124903,1120879,4024,1097449,1096299,0.99895,2,9,15,26,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
54,1133866,1129824,4042,1103213,1098715,0.99592,2,8,15,28,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
55,657341,653338,4003,705077,661824,0.93865,2,14,25,3712,1,5,1,0,115.64,0.00,0,121,115.65,18691,0,0,0,0,0
56,700038,696016,4022,750237,697000,0.92904,2,13,24,3904,0,6,0,0,96.25,0.00,0,114,96.25,15932,0,0,0,0,0
57,1053156,1049115,4041,1048528,1035260,0.98735,2,9,18,2496,0,1,0,0,112.58,0.03,2,113,112.58,1477,0,0,0,0,0
58,1047673,1043632,4041,1031866,1027795,0.99605,2,10,18,32,0,0,0,0,127.04,0.00,0,113,127.05,0,0,0,0,0,0
59,1138521,1134479,4042,1120964,1112991,0.99289,2,8,15,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
60,1036062,1032058,4004,1018661,1014739,0.99615,2,10,18,31,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
61,1027982,1023946,4036,1009003,1003921,0.99496,2,10,19,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
62,1109961,1105944,4017,1090938,1081492,0.99134,2,9,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
63,1127577,1123537,4040,1111004,1102351,0.99221,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
64,1127882,1123848,4034,1111820,1106867,0.99555,2,8,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
65,1007081,1003040,4041,989001,981634,0.99255,2,10,19,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
66,1106109,1102084,4025,1081723,1078134,0.99668,2,9,15,27,0,0,0,0,127.97,0.04,2,113,127.97,0,0,0,0,0,0
67,1111651,1107609,4042,1083700,1077550,0.99432,2,9,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
68,1110297,1106258,4039,1082096,1078216,0.99641,2,9,15,29,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
69,664684,660651,4033,713152,669882,0.93933,2,14,25,3520,1,5,1,0,103.48,0.16,2,120,103.49,18265,0,0,0,0,0
70,672266,668225,4041,726537,662626,0.91203,2,14,24,3648,1,6,0,0,116.38,0.00,0,114,116.38,14698,0,0,0,0,0
71,1033644,1029640,4004,1022716,1012524,0.99003,2,10,19,36,0,1,0,0,127.97,0.11,1,113,127.97,0,0,0,0,0,0
72,1128908,1124893,4015,1116389,1111391,0.99552,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
73,1119298,1115265,4033,1105630,1099281,0.99426,2,9,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
74,1138020,1134002,4018,1121676,1118948,0.99757,2,8,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
75,1129665,1125649,4016,1112347,1106958,0.99516,2,9,15,24,0,0,0,0,127.97,0.12,1,113,127.97,0,0,0,0,0,0
76,1132862,1128829,4033,1113778,1110243,0.99683,2,8,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
77,1112346,1108316,4030,1091100,1086803,0.99606,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
78,1123745,1119737,4008,1100933,1096579,0.99605,2,8,15,25,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
79,1124617,1120586,4031,1102024,1095865,0.99441,2,8,14,32,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
80,1128769,1124729,4040,1102707,1099633,0.99721,2,8,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
81,1105041,1101000,4041,1075628,1071897,0.99653,2,9,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
82,1120470,1116430,4040,1084115,1079900,0.99611,2,8,15,26,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
83,672969,668931,4038,717593,671332,0.93553,2,14,24,3840,1,5,1,0,117.52,0.00,0,120,117.54,16626,0,0,0,0,0
84,714218,710177,4041,763826,714317,0.93518,2,14,24,3584,0,6,0,0,90.48,0.00,0,114,90.49,14129,0,0,0,0,0
85,1152145,1148116,4029,1135452,1133553,0.99833,2,9,15,26,0,0,0,0,97.90,0.01,1,114,97.92,0,0,0,0,0,0
86,1049572,1045543,4029,1037478,1025351,0.98831,2,9,17,2816,0,1,0,0,103.86,0.00,0,113,103.86,3298,0,0,0,0,0
87,1130045,1126003,4042,1103405,1095512,0.99285,2,9,15,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
88,1132249,1128208,4041,1106494,1103784,0.99755,2,9,15,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
89,1117029,1112988,4041,1089978,1085019,0.99545,2,9,16,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
90,1073604,1069574,4030,1044282,1037519,0.99352,2,9,16,37,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
91,1083614,1079572,4042,1056046,1053818,0.99789,2,9,16,31,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
92,1061860,1057819,4041,1033698,1033093,0.99941,2,9,18,30,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
93,1012131,1008121,4010,983645,980710,0.99702,2,10,19,34,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
94,916967,912965,4002,893262,888925,0.99514,2,11,22,35,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
95,681410,677374,4036,663432,657954,0.99174,3,17,33,48,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
96,620452,616435,4017,602367,601850,0.99914,4,17,36,51,0,0,0,0,127.97,0.04,1,113,127.97,0,0,0,0,0,0
97,457910,453898,4012,474838,453904,0.95591,3,27,60,3136,1,2,1,0,127.50,0.00,0,123,127.50,5241,0,0,0,0,0
98,426183,422166,4017,445980,422667,0.94773,4,24,61,3648,1,3,0,0,125.08,0.05,2,120,125.09,6928,0,0,0,0,0
99,532766,528743,4023,563185,524808,0.93186,4,15,27,3776,1,3,0,0,107.99,0.00,0,117,107.99,12669,0,0,0,0,0
100,740440,736399,4041,746690,720731,0.96523,3,14,25,3264,0,3,0,0,118.32,0.00,0,114,118.32,4993,0,0,0,0,0
