t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended,pf_inserted,pf_read_once
1,40460,36415,4045,36115,28761,0.79637,8,19,29,57,0,0,0,0,99.20,0.00,0,113,99.23,70289,0,0,0,0,0
2,40330,36297,4033,35909,32683,0.91016,9,19,30,58,0,0,0,0,111.80,0.00,0,113,111.82,0,0,0,0,0,0
3,40054,36049,4005,35484,32373,0.91233,8,19,30,59,0,0,0,0,123.82,0.00,0,113,123.83,0,0,0,0,0,0
4,40269,36242,4027,35484,31904,0.89911,8,20,29,57,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
5,40284,36255,4029,35479,32647,0.92018,6,16,25,53,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
6,40192,36173,4019,35402,31385,0.88653,9,22,31,60,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
7,40138,36125,4013,35241,31761,0.90125,9,22,31,61,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
8,40203,36182,4021,35303,31055,0.87967,10,23,33,70,0,0,0,0,127.97,0.07,2,113,127.97,0,0,0,0,0,0
9,40242,36218,4024,35211,30666,0.87092,9,22,30,59,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
10,40308,36277,4031,35278,30713,0.87060,9,22,32,59,0,0,0,0,127.97,0.00,1,113,127.97,0,0,0,0,0,0
11,40376,36338,4038,35297,29280,0.82953,7,19,27,57,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
12,40301,36271,4030,35202,29603,0.84095,8,20,28,57,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0,0,0
13,40147,36134,4013,87066,47720,0.54809,4,17,29,3904,1,6,1,0,72.76,0.16,4,120,72.77,23141,0,0,0,0,0
14,40022,36019,4003,90051,37002,0.41090,3,12,21,3584,1,5,0,0,68.56,0.11,3,115,68.58,12436,0,0,0,0,0
15,40408,36367,4041,42061,27280,0.64858,7,16,25,96,0,1,0,0,101.71,0.06,2,114,101.74,0,0,0,0,0,0
16,40266,36240,4026,35988,29826,0.82878,9,20,30,57,0,0,0,0,125.41,0.03,1,114,125.43,0,0,0,0,0,0
17,40060,36053,4007,35736,31120,0.87083,9,23,32,59,0,0,0,0,127.97,0.01,1,114,127.97,0,0,0,0,0,0
18,40368,36331,4037,35847,31394,0.87578,9,22,30,58,0,0,0,0,127.97,0.02,1,114,127.97,0,0,0,0,0,0
19,40052,36047,4005,35555,29417,0.82737,7,19,28,57,0,0,0,0,127.97,0.00,0,114,127.97,0,0,0,0,0,0
