t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
1,774971,762879,12092,429827,323280,0.75212,2,80,116,236,1,1,0,0,511.97,0.00,0,251,511.97
2,830569,818537,12032,434944,335356,0.77103,2,78,114,74,1,1,0,0,511.97,0.92,6,248,511.97
3,801009,788920,12089,409838,299831,0.73158,2,76,114,126,1,1,0,0,511.97,0.00,0,247,511.97
4,864950,852897,12053,420689,318294,0.75660,2,76,114,56,1,0,0,0,511.97,0.00,0,247,511.97
5,800251,788186,12065,393456,287677,0.73115,2,78,116,264,1,2,0,0,511.97,0.21,10,242,511.97
6,847632,835608,12024,399979,298928,0.74736,2,80,116,47,1,0,0,0,511.96,0.00,0,242,511.96
7,850395,838325,12070,394497,293702,0.74450,2,80,116,56,1,1,0,0,511.96,0.00,0,245,511.96
8,820935,808877,12058,459443,359865,0.78326,2,76,114,68,1,0,1,0,511.97,0.00,0,246,511.97
9,669409,657410,11999,420279,336824,0.80143,2,78,116,4096,0,3,0,0,511.97,0.12,4,252,511.97
10,670463,658297,12166,403617,274768,0.68076,2,80,116,6016,1,2,0,0,511.98,0.00,0,250,511.98
11,689483,677319,12164,390977,280977,0.71865,2,82,116,5760,1,2,0,0,511.97,0.00,0,249,511.97
12,693869,681797,12072,378785,265363,0.70056,2,82,118,5888,1,2,0,0,511.96,0.00,0,247,511.96
13,843417,831317,12100,414652,314215,0.75778,2,80,114,70,1,0,0,0,511.97,0.00,0,247,511.97
14,832992,820979,12013,406500,302844,0.74500,2,78,114,66,1,1,0,0,511.97,0.00,0,246,511.97
15,841969,829869,12100,401025,298242,0.74370,2,80,114,66,1,1,0,0,511.96,1.01,7,245,511.96
16,819231,807186,12045,382079,285065,0.74609,2,78,116,63,1,0,0,0,511.96,0.00,0,245,511.96
17,823777,811667,12110,411333,312001,0.75851,2,76,114,104,1,1,1,0,511.97,0.00,0,246,511.97
18,761616,749554,12062,475642,383957,0.80724,2,55,114,3200,1,1,0,0,511.97,1.25,4,248,511.97
19,688138,676055,12083,421582,316554,0.75087,3,45,114,5632,1,3,0,0,511.97,0.00,0,256,511.97
20,609840,597725,12115,370629,242438,0.65413,2,84,118,6400,1,2,0,0,511.98,0.00,0,254,511.98
21,794262,782246,12016,413040,309390,0.74906,2,84,116,76,1,1,0,0,511.97,0.00,0,253,511.97
22,822440,810375,12065,412909,315451,0.76397,2,82,114,64,1,1,0,0,511.97,0.00,0,252,511.97
23,790754,778603,12151,401311,297890,0.74229,2,78,114,3392,1,1,0,0,511.97,0.00,0,251,511.97
24,836671,824581,12090,405819,295329,0.72774,2,56,112,74,1,1,0,0,511.96,0.00,0,250,511.96
25,788705,776680,12025,386261,278005,0.71973,2,45,112,3072,1,1,0,0,511.97,0.24,2,248,511.97
26,843838,831820,12018,391951,288686,0.73654,2,74,112,68,1,1,0,0,511.97,0.00,0,247,511.97
27,713368,701348,12020,451200,359683,0.79717,3,53,114,3520,1,2,1,0,511.97,0.92,15,254,511.97
28,784709,772667,12042,462951,346031,0.74745,2,49,112,180,1,1,0,0,511.98,0.00,0,253,511.98
29,688252,676233,12019,396162,300398,0.75827,3,80,118,5376,1,2,0,0,511.98,0.00,0,251,511.98
30,674958,662952,12006,384565,273512,0.71122,2,78,116,6016,1,2,0,0,511.97,0.00,0,249,511.97
31,728973,716895,12078,397138,280305,0.70581,2,37,114,5632,1,2,0,0,511.97,0.00,0,247,511.97
32,767771,755731,12040,396555,285940,0.72106,2,36,112,3968,1,2,0,0,511.96,1.15,7,245,511.96
33,779871,767809,12062,387802,278336,0.71773,3,36,114,3264,1,1,0,0,511.96,0.00,0,244,511.96
34,886953,874829,12124,417436,311966,0.74734,2,34,110,53,1,0,0,0,511.97,0.00,0,244,511.96
35,868315,856296,12019,402796,299895,0.74453,3,32,110,68,1,1,0,0,511.96,0.00,0,243,511.96
36,769140,757112,12028,418333,324703,0.77618,3,33,110,3456,1,1,1,0,511.97,1.10,5,243,511.97
37,745150,733093,12057,464833,352985,0.75938,3,33,112,5376,1,2,0,0,511.97,0.00,0,254,511.97
38,703942,691894,12048,413391,302194,0.73101,2,80,116,6016,1,2,0,0,511.97,0.00,0,252,511.97
39,743792,731732,12060,412373,298849,0.72471,2,76,114,5760,1,2,0,0,511.97,0.45,1,250,511.97
40,725132,713064,12068,394922,288632,0.73086,2,55,114,5760,1,2,0,0,511.97,0.12,10,248,511.97
41,852079,840053,12026,422581,315524,0.74666,2,76,114,56,1,0,0,0,511.97,0.00,0,248,511.97
42,774868,762783,12085,391146,284703,0.72787,2,74,114,3584,1,2,0,0,511.96,1.49,10,246,511.96
43,849908,837872,12036,402487,299820,0.74492,2,78,114,62,1,0,0,0,511.96,0.00,0,246,511.96
44,854638,842585,12053,399674,298624,0.74717,2,76,112,59,1,1,0,0,511.97,0.75,2,245,511.97
45,813699,801639,12060,389571,292100,0.74980,2,78,114,80,1,0,1,0,511.97,0.00,0,246,511.97
46,585961,573851,12110,407958,307823,0.75455,3,52,116,5888,1,4,0,0,511.97,0.00,0,252,511.97
47,614480,602406,12074,390364,268224,0.68711,2,78,118,6016,1,2,0,0,511.97,0.00,0,250,511.97
48,772468,760390,12078,428034,314152,0.73394,2,74,114,3456,1,2,0,0,511.97,0.00,0,248,511.97
49,774177,762097,12080,398922,305201,0.76506,3,57,116,78,1,1,0,0,511.97,0.00,0,247,511.97
50,873173,861066,12107,434040,327706,0.75501,2,34,110,55,1,0,0,0,511.96,0.00,0,247,511.96
51,852829,840784,12045,415969,314671,0.75648,2,35,112,68,1,1,0,0,511.96,0.00,0,245,511.96
52,846617,834528,12089,405341,304959,0.75235,2,40,112,57,1,0,0,0,511.96,0.00,0,245,511.96
53,836087,824008,12079,394702,294408,0.74590,3,37,112,68,1,1,0,0,511.97,0.00,0,244,511.96
54,837369,825274,12095,388337,288487,0.74288,3,35,112,66,1,1,0,0,511.96,0.00,0,243,511.96
55,793354,781275,12079,480918,384077,0.79863,3,35,112,76,1,0,1,0,511.96,0.00,0,244,511.96
56,593616,581563,12053,383624,276062,0.71962,3,34,114,6656,1,3,0,0,511.98,0.09,2,252,511.98
57,646392,634322,12070,383137,274393,0.71617,3,37,116,6400,1,3,0,0,511.97,0.00,0,249,511.97
58,685494,673506,11988,387441,275536,0.71117,3,36,114,6144,1,2,0,0,511.97,0.00,0,247,511.97
59,752493,740434,12059,403967,295066,0.73042,3,32,112,5504,1,2,0,0,511.96,1.12,7,245,511.96
60,717355,705278,12077,385908,266568,0.69076,3,33,112,5760,1,2,0,0,511.96,0.00,0,243,511.96
61,832229,820123,12106,410073,299209,0.72965,3,31,110,80,1,1,0,0,511.96,0.00,0,242,511.96
62,858539,846492,12047,404143,302174,0.74769,3,31,110,70,1,1,0,0,511.96,0.78,10,241,511.96
63,837780,825701,12079,389082,289265,0.74346,3,32,112,60,1,0,0,0,511.96,0.00,0,241,511.96
64,739835,727773,12062,388785,297679,0.76566,3,32,112,3136,1,1,1,0,511.98,0.47,1,239,511.98
65,690750,678677,12073,436956,339929,0.77795,3,49,116,3840,1,2,0,0,511.96,0.00,0,251,511.96
66,779081,766971,12110,437954,331038,0.75587,2,82,116,92,1,1,0,0,511.98,0.00,0,250,511.97
67,701716,689663,12053,398948,291253,0.73005,2,74,116,5504,1,2,0,0,511.97,0.61,2,248,511.97
68,695276,683154,12122,380704,272147,0.71485,2,76,116,5888,1,2,0,0,511.97,0.00,0,246,511.97
69,723553,711493,12060,384217,276139,0.71871,2,44,114,5760,1,2,0,0,511.97,1.31,8,244,511.97
70,848112,836057,12055,412737,310493,0.75228,2,36,112,58,1,0,0,0,511.96,0.00,0,244,511.96
71,674125,662059,12066,354824,242658,0.68388,3,35,114,6016,1,3,0,0,511.96,0.16,10,241,511.96
72,890819,878811,12008,415595,307684,0.74035,3,30,110,52,1,0,0,0,511.96,0.00,0,241,511.96
73,836813,824650,12163,384327,285291,0.74231,3,30,110,216,1,1,1,0,511.97,0.88,4,241,511.97
74,810639,798619,12020,516271,416321,0.80640,3,32,112,54,1,0,0,0,511.97,0.00,0,241,511.97
75,782619,770521,12098,444686,349385,0.78569,3,30,110,3072,1,1,0,0,511.97,0.00,0,239,511.97
76,661570,649554,12016,397478,283053,0.71212,3,31,112,5888,1,3,0,0,511.98,0.00,0,249,511.97
77,725118,713090,12028,405894,294484,0.72552,3,31,112,5760,1,2,0,0,511.97,0.00,0,247,511.97
78,760596,748506,12090,403658,283376,0.70202,3,31,112,5632,1,2,0,0,511.97,0.00,0,245,511.97
79,861129,849011,12118,420034,317223,0.75523,3,30,110,59,1,0,0,0,511.97,0.00,0,245,511.97
80,673194,661162,12032,362752,249132,0.68678,3,31,114,5760,1,3,0,0,511.97,1.36,6,242,511.97
81,799257,787213,12044,390622,279373,0.71520,3,32,112,144,1,1,0,0,511.96,0.00,0,241,511.96
82,800033,787977,12056,382605,284239,0.74290,3,30,110,208,1,1,0,0,511.96,0.00,0,240,511.96
83,793030,781043,11987,465377,363059,0.78014,3,30,108,106,1,1,1,0,511.97,0.00,0,240,511.97
84,745513,733333,12180,440030,347333,0.78934,3,31,110,3136,1,1,0,0,511.98,1.09,10,239,511.98
85,639737,627712,12025,398991,274709,0.68851,3,30,112,6016,1,3,0,0,511.96,0.00,0,249,511.96
86,647580,635510,12070,386921,270236,0.69843,3,30,112,6016,1,3,0,0,511.97,0.00,0,246,511.97
87,658495,646422,12073,379964,257942,0.67886,3,30,112,5760,1,3,0,0,511.97,0.00,0,243,511.97
88,750615,738533,12082,393607,277900,0.70603,3,29,110,5504,1,2,0,0,511.96,0.00,0,241,511.96
89,843119,831041,12078,406173,304654,0.75006,3,30,108,61,1,0,0,0,511.96,0.00,0,241,511.96
90,781722,769659,12063,385861,277528,0.71924,3,30,110,3648,1,2,0,0,511.96,0.00,0,239,511.96
91,810166,798115,12051,385785,281259,0.72906,3,30,110,168,1,1,0,0,511.95,0.00,0,238,511.95
92,823780,811742,12038,431906,332691,0.77029,3,30,108,136,1,0,1,0,511.97,0.00,0,239,511.97
93,725222,713084,12138,448066,357135,0.79706,3,29,106,3776,1,2,0,0,511.96,0.21,9,252,511.96
94,653594,641474,12120,408820,290235,0.70993,3,30,112,6144,1,3,0,0,511.99,0.00,0,249,511.99
95,641152,629107,12045,385094,262063,0.68052,3,31,114,6144,1,3,0,0,511.97,0.97,6,246,511.97
96,649128,637098,12030,378697,255907,0.67576,3,31,114,6144,1,2,0,0,511.96,0.00,0,244,511.96
97,858956,846848,12108,426707,321512,0.75347,3,30,108,92,1,1,0,0,511.96,0.00,0,243,511.96
98,739373,727276,12097,382208,275088,0.71973,3,31,112,5504,1,2,0,0,511.96,1.04,4,241,511.96
99,811915,799837,12078,397103,287847,0.72487,3,29,108,126,1,1,0,0,511.96,0.00,0,240,511.96
100,846542,834465,12077,396756,295989,0.74602,3,29,108,200,1,1,0,0,511.96,0.00,0,239,511.96
101,858481,846411,12070,396258,292802,0.73892,3,29,108,59,1,0,0,0,511.96,0.00,0,239,511.96
102,756260,744172,12088,480629,387297,0.80581,3,30,108,3072,1,1,1,0,511.98,0.50,1,239,511.98
103,719858,707834,12024,437315,331322,0.75763,3,29,110,5632,1,2,0,0,511.97,0.04,1,251,511.97
104,665156,653003,12153,398856,279321,0.70031,3,32,114,6016,1,3,0,0,511.97,0.91,3,248,511.97
105,790465,778450,12015,422630,311964,0.73815,3,31,110,3456,1,1,0,0,511.97,0.00,0,247,511.97
106,718536,706474,12062,393193,276011,0.70197,3,30,112,5888,1,2,0,0,511.97,1.83,6,245,511.97
107,797850,785765,12085,405810,293481,0.72320,3,29,108,3840,1,2,0,0,511.96,0.00,0,243,511.96
108,861361,849305,12056,410296,306458,0.74692,3,29,108,57,1,0,0,0,511.96,0.00,0,243,511.96
109,856188,844132,12056,401028,298486,0.74430,3,29,108,68,1,1,0,0,511.96,0.00,0,242,511.96
110,777610,765516,12094,369027,268450,0.72745,3,31,112,96,1,1,0,0,511.96,1.41,9,239,511.96
111,779835,767657,12178,463203,361097,0.77957,3,31,110,504,1,1,1,0,511.98,0.00,0,239,511.98
112,725730,713687,12043,429921,341496,0.79432,3,33,114,3072,1,1,0,0,511.98,1.57,7,238,511.98
113,669594,657591,12003,405958,302465,0.74506,3,31,112,6144,1,2,0,0,511.96,0.00,0,249,511.96
114,702722,690578,12144,401929,271283,0.67495,3,31,112,6016,1,3,0,0,511.97,0.00,0,246,511.97
115,854521,842465,12056,433600,330045,0.76117,3,30,108,61,1,0,0,0,511.97,0.00,0,246,511.97
116,778191,766180,12011,400639,297638,0.74291,3,30,110,3904,1,2,0,0,511.98,0.00,0,244,511.98
117,846813,834748,12065,408031,304191,0.74551,3,31,110,57,1,0,0,0,511.97,0.00,0,244,511.97
118,702381,690333,12048,362836,255653,0.70460,3,33,114,5632,1,2,0,0,511.96,0.45,1,242,511.96
119,675639,663552,12087,351432,238027,0.67731,3,33,114,5888,1,3,0,0,511.96,0.63,2,239,511.96
120,820733,808666,12067,419485,318569,0.75943,3,33,110,68,1,0,1,0,511.98,0.00,0,240,511.98
121,682082,669962,12120,436672,345266,0.79068,3,34,114,3776,1,2,0,0,511.96,0.17,10,250,511.96
122,625742,613722,12020,393794,272960,0.69315,3,35,114,6016,1,3,0,0,511.97,1.71,8,247,511.97
123,639085,627076,12009,383276,266552,0.69546,3,34,114,6272,1,3,0,0,511.97,1.34,8,244,511.97
124,880702,868587,12115,448651,337327,0.75187,2,31,110,52,1,0,0,0,511.97,0.00,0,244,511.97
125,797158,785080,12078,395323,300334,0.75972,2,76,116,76,1,1,0,0,511.96,1.53,11,243,511.96
126,833541,821481,12060,406547,308067,0.75776,2,62,114,52,1,0,0,0,511.97,0.00,0,243,511.97
127,738569,726499,12070,369414,266370,0.72106,3,74,114,4096,1,2,0,0,511.96,0.75,2,241,511.96
128,756332,744294,12038,356784,266407,0.74669,3,80,118,64,1,0,0,0,511.96,0.00,0,241,511.96
129,789901,777872,12029,363925,267495,0.73503,3,40,116,64,1,1,0,0,511.96,0.00,0,240,511.96
130,732266,720213,12053,457419,367846,0.80418,3,38,114,2688,1,1,1,0,511.97,0.34,11,240,511.97
131,787821,775765,12056,451981,356138,0.78795,3,34,112,2944,1,0,0,0,511.97,0.00,0,240,511.97
132,596534,584597,11937,366653,257275,0.70169,3,74,118,5888,1,3,0,0,511.97,0.00,0,249,511.97
133,636601,624480,12121,367728,256780,0.69829,2,82,118,5760,1,3,0,0,511.97,0.00,0,246,511.97
134,803439,791372,12067,402422,299464,0.74415,2,82,116,55,1,0,0,0,511.96,0.00,0,246,511.96
135,785828,773764,12064,388852,295594,0.76017,2,80,116,70,1,1,0,0,511.97,0.00,0,245,511.97
136,802715,790613,12102,387007,287093,0.74183,3,42,114,80,1,1,0,0,511.97,0.00,0,244,511.97
137,818167,806049,12118,385083,286604,0.74427,3,40,114,58,1,0,0,0,511.96,0.00,0,244,511.96
