t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
70,637742,633721,4021,687189,629026,0.91536,2,15,26,3584,1,6,0,0,125.51,0.00,0,116,125.52,16916,0,0,0
71,887255,883233,4022,902745,873334,0.96742,2,10,19,3392,0,3,0,0,126.46,0.00,0,113,126.47,4518,0,0,0
72,1085202,1081181,4021,1072889,1065791,0.99338,2,9,13,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
73,1064956,1060934,4022,1052412,1046958,0.99482,2,9,14,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
74,1058077,1054055,4022,1043123,1040118,0.99712,2,9,14,28,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
75,1029364,1025342,4022,1013345,1007498,0.99423,2,10,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
76,1068744,1064727,4017,1051592,1049485,0.99800,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
77,1065763,1061742,4021,1045494,1041196,0.99589,2,9,14,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
78,1056274,1052266,4008,1034719,1029646,0.99510,2,9,13,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
79,1061821,1057798,4023,1040048,1033984,0.99417,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
80,1061759,1057739,4020,1038141,1034152,0.99616,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
81,1033387,1029365,4022,1006184,1002452,0.99629,2,9,14,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
82,1058849,1054840,4009,1025887,1025025,0.99916,2,9,13,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
83,758718,754696,4022,774150,743156,0.95996,2,12,22,3456,1,3,1,0,122.78,0.00,0,122,122.80,10033,0,0,0
84,621617,617596,4021,673166,625436,0.92910,3,15,27,3648,1,5,0,0,100.56,0.06,1,117,100.56,14819,0,0,0
85,900229,896207,4022,910502,888016,0.97530,2,10,19,3200,0,3,0,0,92.33,0.00,0,114,92.33,6777,0,0,0
86,1060412,1056403,4009,1039848,1034904,0.99525,2,9,14,24,0,0,0,0,111.65,0.00,0,114,111.65,0,0,0,0
87,971180,967158,4022,957048,944055,0.98642,2,10,16,2496,0,1,0,0,125.20,0.00,0,113,125.21,2533,0,0,0
88,1062236,1058214,4022,1037710,1033095,0.99555,2,9,14,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
89,1067607,1063586,4021,1042148,1036774,0.99484,2,9,13,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
90,1066155,1062133,4022,1037939,1034979,0.99715,2,9,14,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
91,1058236,1054214,4022,1030664,1024489,0.99401,2,9,14,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
92,1067529,1063508,4021,1039310,1039268,0.99996,2,9,14,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
93,1037484,1033462,4022,1008589,1006365,0.99779,2,9,14,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
94,1047925,1043903,4022,1020257,1015194,0.99504,2,9,13,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
95,1057931,1053910,4021,1032555,1028112,0.99570,2,9,13,22,0,0,0,0,127.97,0.01,1,113,127.97,0,0,0,0
96,1059768,1055746,4022,1033097,1031420,0.99838,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
97,783945,779923,4022,797658,771307,0.96696,2,11,21,3392,1,3,1,0,125.04,0.00,0,122,125.08,12180,0,0,0
98,633167,629147,4020,681580,635808,0.93284,2,15,27,3712,1,5,0,0,92.44,0.00,0,117,92.45,14631,0,0,0
99,780814,776793,4021,802266,762038,0.94986,2,12,23,3456,0,4,0,0,102.49,0.00,0,113,102.49,9000,0,0,0
100,1099879,1095857,4022,1077391,1074747,0.99755,2,9,13,22,0,0,0,0,112.82,0.00,0,113,112.82,0,0,0,0
101,1059320,1055298,4022,1037314,1034283,0.99708,2,9,14,23,0,0,0,0,124.54,0.00,0,113,124.54,0,0,0,0
102,1065274,1061253,4021,1045015,1038516,0.99378,2,9,14,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
103,1069408,1065391,4017,1050428,1046137,0.99591,2,9,14,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
104,1071067,1067045,4022,1050889,1049563,0.99874,2,9,13,27,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
105,1032355,1028334,4021,1008145,1002551,0.99445,2,10,15,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
106,1034973,1030951,4022,1009343,1004692,0.99539,2,9,14,24,0,0,0,0,127.97,0.03,2,113,127.97,0,0,0,0
107,1049056,1045033,4023,1026579,1018746,0.99237,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
108,1052653,1048633,4020,1031940,1026808,0.99503,2,9,13,23,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
109,1052601,1048579,4022,1029945,1027109,0.99725,2,9,13,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
110,1050801,1046794,4007,1025711,1018294,0.99277,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
111,778769,774752,4017,790353,766445,0.96975,2,12,21,3264,1,2,1,0,127.67,0.00,0,123,127.67,9944,0,0,0
112,625345,621312,4033,674381,626067,0.92836,3,15,26,3712,1,6,0,0,101.28,0.00,0,117,101.36,21429,0,0,0
113,770879,766858,4021,802494,757422,0.94384,2,12,22,3712,0,4,0,0,121.03,0.00,0,113,121.04,6658,0,0,0
114,1091550,1087528,4022,1078312,1070624,0.99287,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
115,1062197,1058175,4022,1049120,1044052,0.99517,2,9,13,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
116,1067801,1063780,4021,1053295,1050472,0.99732,2,9,13,22,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
117,1034285,1030278,4007,1016361,1011687,0.99540,2,10,14,25,0,0,0,0,127.97,0.17,2,113,127.97,0,0,0,0
118,1057537,1053516,4021,1037733,1026907,0.98957,2,9,13,24,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
119,1054597,1050590,4007,1036761,1029549,0.99304,2,9,13,23,0,0,0,0,127.97,0.05,1,113,127.97,0,0,0,0
120,1057687,1053679,4008,1040522,1033990,0.99372,2,9,13,21,0,0,0,0,127.97,0.00,0,113,127.97,0,0,0,0
